company,review_title,source_section,label,text,text_length,rating,review_date,source_url,language
Salesforce,Salesforce reviews FAQs,pros,positive,"of working at Salesforce according to real employee reviews? Users say... "" Salesforce promotes a great culture as a company and that is reflected in the employees' interactions at the company "" "" Many might have told about all the great benefits salesforce offers and everything is true : "" "" They hire a great bunch of people and generally people in SFDC are smart and team players. "" "" Good Work life balance and OOM "" "" fun to work for and the poeple are nice plus pay is good "" What are the",495,4.1,,https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en
Salesforce,Salesforce,pros,positive,"of working at Salesforce according to real employee reviews? Users say... "" Salesforce promotes a great culture as a company and that is reflected in the employees' interactions at the company "" "" Many might have told about all the great benefits salesforce offers and everything is true : "" "" They hire a great bunch of people and generally people in SFDC are smart and team players. "" "" Good Work life balance and OOM "" "" fun to work for and the poeple are nice plus pay is good "" What are the",495,4.1,,https://www.glassdoor.com/Evaluaciones/Salesforce-Evaluaciones-E11159.htm?countryPickerRedirect=true,en
Airbnb,"Strong brand and culture narrative, but inconsistent employee experience",pros,positive,"- Good learning opportunities and exposure to cross-functional teams - Some managers and teams genuinely embody the company’s cultural principles and maintain transparent communication. - Benefits and policies, including parental support, are well-designed on paper",265,2.0,"Mar 24, 2026",https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en
Airbnb,Flexible remote work with a bureaucratic environment,pros,positive,"Remote, flexible work hours, kind team",38,3.0,"Mar 23, 2026",https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en
Airbnb,Good company,pros,positive,"- Great folks with great skills - Greater collaboration - New challenges and exciting work - Generous leave and insurance policy - Lunch and Snacks - Employee credits of upto 84,000 INR / year",192,4.0,"Mar 22, 2026",https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en
Airbnb,Airbnb,pros,positive,"- Good learning opportunities and exposure to cross-functional teams - Some managers and teams genuinely embody the company’s cultural principles and maintain transparent communication. - Benefits and policies, including parental support, are well-designed on paper",265,4.1,"Mar 24, 2026",https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en
Airbnb,Reviews by job title,pros,positive,"- Good learning opportunities and exposure to cross-functional teams - Some managers and teams genuinely embody the company’s cultural principles and maintain transparent communication. - Benefits and policies, including parental support, are well-designed on paper",265,3.0,"Mar 24, 2026",https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en
Airbnb,Recommend,pros,positive,"- Good learning opportunities and exposure to cross-functional teams - Some managers and teams genuinely embody the company’s cultural principles and maintain transparent communication. - Benefits and policies, including parental support, are well-designed on paper",265,,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en
Airbnb,Show more,pros,positive,"- Good learning opportunities and exposure to cross-functional teams - Some managers and teams genuinely embody the company’s cultural principles and maintain transparent communication. - Benefits and policies, including parental support, are well-designed on paper",265,,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en
Airbnb,Recommend,pros,positive,"Remote, flexible work hours, kind team",38,,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en
Airbnb,"Remote, flexible work hours, kind team",pros,positive,"Remote, flexible work hours, kind team",38,,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en
Airbnb,Recommend,pros,positive,"- Great folks with great skills - Greater collaboration - New challenges and exciting work - Generous leave and insurance policy - Lunch and Snacks - Employee credits of upto 84,000 INR / year",192,,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en
Airbnb,- Matrix organizational structure - No additional pay for additional work / overtime - Low opportunities for growth - Below market compensation,pros,positive,"- Great folks with great skills - Greater collaboration - New challenges and exciting work - Generous leave and insurance policy - Lunch and Snacks - Employee credits of upto 84,000 INR / year",192,,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en
Airbnb,Airbnb reviews FAQs,pros,positive,"of working at Airbnb according to real employee reviews? Users say... "" We have a great downtown office and culture is at the center of many decisions made. "" "" A great benefit that allows you to connect with your loved ones at the end of the year. "" "" good work life balance and pay good. "" "" + great team and colleagues "" "" Fully remote and good pay "" What are the",366,4.1,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en
Airbnb,Airbnb,pros,positive,"of working at Airbnb according to real employee reviews? Users say... "" We have a great downtown office and culture is at the center of many decisions made. "" "" A great benefit that allows you to connect with your loved ones at the end of the year. "" "" good work life balance and pay good. "" "" + great team and colleagues "" "" Fully remote and good pay "" What are the",366,4.1,,https://www.glassdoor.com/Evaluaciones/Airbnb-Evaluaciones-E391850.htm?countryPickerRedirect=true,en
Softtek,Un buen lugar para adquirir experiencia,cons,negative,No hay mucha oportunidad de crecimiento de sueldos Mostrar más,62,4.0,mar 2026,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,Network engineer,cons,negative,Los sueldos son bajos y no hay aumentos Mostrar más,51,3.0,mar 2026,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,Comunicación,cons,negative,"Realmente que esos cursos buscan bloquearlos para que no tengas acceso La enorme falta de comunicacion, muchas veces tenias que retrabajar cosas que ya habian quedado por escrito pero que superiores no se molestaban en revisar Mostrar más",238,2.0,mar 2026,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,No benefits,cons,negative,"de trabajar en Softtek según las evaluaciones de empleados reales? Los usuarios dicen... "" No benefits or very minimum "" "" Bad management just looking for their own interests "" "" Many managers have no experience so their decisions constantly add stress to the team members and project leaders. "" "" Medium to low pay . "" "" no career path """,338,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",en
Softtek,Softtek,cons,negative,No hay mucha oportunidad de crecimiento de sueldos,50,3.8,mar 2026,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,Evaluaciones por cargo,cons,negative,No hay mucha oportunidad de crecimiento de sueldos,50,3.0,mar 2026,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,Recomendada,cons,negative,No hay mucha oportunidad de crecimiento de sueldos Mostrar más,62,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,Tiene clientes muy competitivos que te permiten crecer profecionalmente,cons,negative,No hay mucha oportunidad de crecimiento de sueldos Mostrar más,62,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,No hay mucha oportunidad de crecimiento de sueldos,cons,negative,No hay mucha oportunidad de crecimiento de sueldos,50,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,Recomendada,cons,negative,Los sueldos son bajos y no hay aumentos Mostrar más,51,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,Buen ambiente laboral y proyectos,cons,negative,Los sueldos son bajos y no hay aumentos Mostrar más,51,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,Los sueldos son bajos y no hay aumentos,cons,negative,Los sueldos son bajos y no hay aumentos,39,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,Recomendada,cons,negative,"Realmente que esos cursos buscan bloquearlos para que no tengas acceso La enorme falta de comunicacion, muchas veces tenias que retrabajar cosas que ya habian quedado por escrito pero que superiores no se molestaban en revisar Mostrar más",238,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,Ofrecen cursos de capacitacion a otras áreas El trabajo es relativamente tranquilo,cons,negative,"Realmente que esos cursos buscan bloquearlos para que no tengas acceso La enorme falta de comunicacion, muchas veces tenias que retrabajar cosas que ya habian quedado por escrito pero que superiores no se molestaban en revisar Mostrar más",238,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,,cons,negative,"Realmente que esos cursos buscan bloquearlos para que no tengas acceso La enorme falta de comunicacion, muchas veces tenias que retrabajar cosas que ya habian quedado por escrito pero que superiores no se molestaban en revisar",226,,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,Preguntas frecuentes sobre las evaluaciones de Softtek,cons,negative,"de trabajar en Softtek según las evaluaciones de empleados reales? Los usuarios dicen... "" No benefits or very minimum "" "" Bad management just looking for their own interests "" "" Many managers have no experience so their decisions constantly add stress to the team members and project leaders. "" "" Medium to low pay . "" "" no career path "" ¿Qué ubicaciones de Softtek recibieron las mejores calificaciones de los empleados? Culiacán Mérida Monterrey Ensenada León Guadalajara Ciudad de México Querétaro Aguascalientes",516,3.9,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
Softtek,empleos vacantes de Softtek en México,cons,negative,"de trabajar en Softtek según las evaluaciones de empleados reales? Los usuarios dicen... "" No benefits or very minimum "" "" Bad management just looking for their own interests "" "" Many managers have no experience so their decisions constantly add stress to the team members and project leaders. "" "" Medium to low pay . "" "" no career path "" ¿Qué ubicaciones de Softtek recibieron las mejores calificaciones de los empleados? Culiacán Mérida Monterrey Ensenada León Guadalajara Ciudad de México Querétaro Aguascalientes",516,3.9,,"https://www.glassdoor.com.mx/Reviews/Softtek-Mexico-Reviews-EI_IE108072.0,7_IL.8,14_IN169.htm?countryPickerRedirect=true",es
NEORIS,todo bien,cons,negative,podrian mejorar los sueldos un poco Mostrar más,47,4.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es
NEORIS,Data Developer,cons,negative,Carga laboral a veces de mas Mostrar más,40,2.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es
NEORIS,Soporte,cons,negative,Los sueldos no suelen ser competitivos Mostrar más,50,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es
NEORIS,low salaries,cons,negative,"de trabajar en NEORIS según las evaluaciones de empleados reales? Los usuarios dicen... "" One of the worst things is the low salaries . "" "" To have a good career path you have to be well seen by the management, it is no needed to have the required skills. "" "" could have a better work life balance "" "" There are no growth opportunities and no salary increases even with a good evaluation "" "" Lack of growth opportunities within the company """,441,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,en
NEORIS,NEORIS,cons,negative,podrian mejorar los sueldos un poco,35,3.7,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es
NEORIS,Evaluaciones por cargo,cons,negative,podrian mejorar los sueldos un poco,35,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es
NEORIS,Recomendada,cons,negative,podrian mejorar los sueldos un poco Mostrar más,47,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es
NEORIS,para comenzar tu carreta esta bien,cons,negative,podrian mejorar los sueldos un poco Mostrar más,47,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es
NEORIS,Recomendada,cons,negative,Carga laboral a veces de mas Mostrar más,40,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es
NEORIS,Aprendes tecnología y estas con clientes buenis,cons,negative,Carga laboral a veces de mas Mostrar más,40,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es
NEORIS,Recomendada,cons,negative,Los sueldos no suelen ser competitivos Mostrar más,50,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es
NEORIS,Aprendizaje directo con el cliente,cons,negative,Los sueldos no suelen ser competitivos Mostrar más,50,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es
NEORIS,Los sueldos no suelen ser competitivos,cons,negative,Los sueldos no suelen ser competitivos,38,,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,es
NEORIS,Preguntas frecuentes sobre las evaluaciones de NEORIS,cons,negative,"de trabajar en NEORIS según las evaluaciones de empleados reales? Los usuarios dicen... "" One of the worst things is the low salaries . "" "" To have a good career path you have to be well seen by the management, it is no needed to have the required skills. "" "" could have a better work life balance "" "" There are no growth opportunities and no salary increases even with a good evaluation "" "" Lack of growth opportunities within the company "" ¿Qué ubicaciones de NEORIS recibieron las calificaciones más altas de los empleados? Querétaro San Pedro Garza Garcia Culiacán Monterrey Ciudad de México",595,3.7,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,en
NEORIS,NEORIS,cons,negative,"de trabajar en NEORIS según las evaluaciones de empleados reales? Los usuarios dicen... "" One of the worst things is the low salaries . "" "" To have a good career path you have to be well seen by the management, it is no needed to have the required skills. "" "" could have a better work life balance "" "" There are no growth opportunities and no salary increases even with a good evaluation "" "" Lack of growth opportunities within the company "" ¿Qué ubicaciones de NEORIS recibieron las calificaciones más altas de los empleados? Querétaro San Pedro Garza Garcia Culiacán Monterrey Ciudad de México",595,3.7,,https://www.glassdoor.com.mx/Evaluaciones/NEORIS-Evaluaciones-E21367.htm?countryPickerRedirect=true,en
Tata Consultancy Services,Salario formato trainee con 3 año de estadia,cons,negative,No sentido de pertenencia No aumento salarial durante el año No hay ascenso de puesto realista Mostrar más,106,4.0,mar 2026,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es
Tata Consultancy Services,Poco crecimiento,cons,negative,los horarios varian demasiado de un dia a otro Mostrar más,58,2.0,mar 2026,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es
Tata Consultancy Services,Good,cons,negative,Nothing everything is perfect at Tata Mostrar más,49,4.0,mar 2026,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,en
Tata Consultancy Services,less salary,cons,negative,"de trabajar en Tata Consultancy Services según las evaluaciones de empleados reales? Los usuarios dicen... "" less salary hike and focus more on completing courses rather than learning things to show to client "" "" No value for hard work no salary hike like very less hike no clarity on opportunities "" "" Huge number of employees; TCS is mainly a service based company; Employee performance management is poor . "" "" Less pay and leaves cannot be used properly without approvals which takes lot of effort to ask for "" "" Too much politics and will only be given a hike or any other perk if you flatter your manager. """,613,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,en
Tata Consultancy Services,Tata Consultancy Services,cons,negative,No sentido de pertenencia No aumento salarial durante el año No hay ascenso de puesto realista,94,3.5,mar 2026,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es
Tata Consultancy Services,Evaluaciones por cargo,cons,negative,No sentido de pertenencia No aumento salarial durante el año No hay ascenso de puesto realista,94,3.0,mar 2026,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es
Tata Consultancy Services,Recomendada,cons,negative,No sentido de pertenencia No aumento salarial durante el año No hay ascenso de puesto realista Mostrar más,106,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es
Tata Consultancy Services,No hay presiones Trabajas con el cliente Entrega equipos Beneficios Descuentos Udemy LinkedIn learning,cons,negative,No sentido de pertenencia No aumento salarial durante el año No hay ascenso de puesto realista Mostrar más,106,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es
Tata Consultancy Services,No sentido de pertenencia No aumento salarial durante el año No hay ascenso de puesto realista,cons,negative,No sentido de pertenencia No aumento salarial durante el año No hay ascenso de puesto realista,94,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es
Tata Consultancy Services,Recomendada,cons,negative,los horarios varian demasiado de un dia a otro Mostrar más,58,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es
Tata Consultancy Services,las prestaciones son las de ley,cons,negative,los horarios varian demasiado de un dia a otro Mostrar más,58,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es
Tata Consultancy Services,los horarios varian demasiado de un dia a otro,cons,negative,los horarios varian demasiado de un dia a otro,46,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,es
Tata Consultancy Services,Recomendada,cons,negative,Nothing everything is perfect at Tata Mostrar más,49,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,en
Tata Consultancy Services,"Good Environment, Good Work Culture",cons,negative,Nothing everything is perfect at Tata Mostrar más,49,,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,en
Tata Consultancy Services,Preguntas frecuentes sobre las evaluaciones de Tata Consultancy Services,cons,negative,"de trabajar en Tata Consultancy Services según las evaluaciones de empleados reales? Los usuarios dicen... "" less salary hike and focus more on completing courses rather than learning things to show to client "" "" No value for hard work no salary hike like very less hike no clarity on opportunities "" "" Huge number of employees; TCS is mainly a service based company; Employee performance management is poor . "" "" Less pay and leaves cannot be used properly without approvals which takes lot of effort to ask for "" "" Too much politics and will only be given a hike or any other perk if you flatter your manager. "" ¿Qué opinan los empleados sobre los despidos en Tata Consultancy Services en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Tata Consultancy Services y sus perspectivas sobre la seguridad laboral en Tata Consultancy Services en 2026. ¿Qué ubicaciones de Tata Consultancy Services recibieron las calificaciones más altas de los empleados? Mérida Ciudad de México Querétaro",1065,3.5,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,en
Tata Consultancy Services,Tata Consultancy Services,cons,negative,"de trabajar en Tata Consultancy Services según las evaluaciones de empleados reales? Los usuarios dicen... "" less salary hike and focus more on completing courses rather than learning things to show to client "" "" No value for hard work no salary hike like very less hike no clarity on opportunities "" "" Huge number of employees; TCS is mainly a service based company; Employee performance management is poor . "" "" Less pay and leaves cannot be used properly without approvals which takes lot of effort to ask for "" "" Too much politics and will only be given a hike or any other perk if you flatter your manager. "" ¿Qué opinan los empleados sobre los despidos en Tata Consultancy Services en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Tata Consultancy Services y sus perspectivas sobre la seguridad laboral en Tata Consultancy Services en 2026. ¿Qué ubicaciones de Tata Consultancy Services recibieron las calificaciones más altas de los empleados? Mérida Ciudad de México Querétaro",1065,3.5,,https://www.glassdoor.com.mx/Reviews/Tata-Consultancy-Services-Reviews-E13461.htm?countryPickerRedirect=true,en
Chubb,Desinformación,cons,negative,Ambiente laboral malo Exceso de cursos obligatorios Cambios de management seguido Desconexión entre RH y sus Equipos Desconexión entre todos los equipos Mostrar más,164,4.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Chubb,Modo de Trabajo,cons,negative,La organización y comunicación debería mejorar. Mostrar más,59,5.0,feb 2026,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Chubb,Buen lugar,cons,negative,Burocracia Ambiente corporativo - - - Mostrar más,49,4.0,ene 2026,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Chubb,Poor management,cons,negative,"de trabajar en Chubb según las evaluaciones de empleados reales? Los usuarios dicen... "" Poor management and communication with staff "" "" No training and not organized "" "" Senior management is always talking Travelers this and Travelers that! "" "" Low bonus even though performance was good "" "" Upper management is apparently too dense to get this mindset figured out. """,369,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,en
Chubb,Chubb,cons,negative,Ambiente laboral malo Exceso de cursos obligatorios Cambios de management seguido Desconexión entre RH y sus Equipos Desconexión entre todos los equipos,152,3.7,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Chubb,Evaluaciones por cargo,cons,negative,Ambiente laboral malo Exceso de cursos obligatorios Cambios de management seguido Desconexión entre RH y sus Equipos Desconexión entre todos los equipos,152,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Chubb,Recomendada,cons,negative,Ambiente laboral malo Exceso de cursos obligatorios Cambios de management seguido Desconexión entre RH y sus Equipos Desconexión entre todos los equipos Mostrar más,164,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Chubb,Flexibles en horarios y vacaciones Buen sueldo Buenas Prestaciones Híbrido o Remoto,cons,negative,Ambiente laboral malo Exceso de cursos obligatorios Cambios de management seguido Desconexión entre RH y sus Equipos Desconexión entre todos los equipos Mostrar más,164,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Chubb,Ambiente laboral malo Exceso de cursos obligatorios Cambios de management seguido Desconexión entre RH y sus Equipos Desconexión entre todos los equipos,cons,negative,Ambiente laboral malo Exceso de cursos obligatorios Cambios de management seguido Desconexión entre RH y sus Equipos Desconexión entre todos los equipos,152,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Chubb,Recomendada,cons,negative,La organización y comunicación debería mejorar. Mostrar más,59,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Chubb,"La ventaja es que al ser practicante y tener tiempo parcial se acomoda muy bien a tus estudios, además el formato híbrido es ideal como estudiante.",cons,negative,La organización y comunicación debería mejorar. Mostrar más,59,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Chubb,La organización y comunicación debería mejorar.,cons,negative,La organización y comunicación debería mejorar.,47,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Chubb,Recomendada,cons,negative,Burocracia Ambiente corporativo - - - Mostrar más,49,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Chubb,Flexibilidad Aprendizaje Buen lugar Crecimiento Estabilidad,cons,negative,Burocracia Ambiente corporativo - - - Mostrar más,49,,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Chubb,Preguntas frecuentes sobre las evaluaciones de Chubb,cons,negative,"de trabajar en Chubb según las evaluaciones de empleados reales? Los usuarios dicen... "" Poor management and communication with staff "" "" No training and not organized "" "" Senior management is always talking Travelers this and Travelers that! "" "" Low bonus even though performance was good "" "" Upper management is apparently too dense to get this mindset figured out. "" ¿Qué opinan los empleados sobre los despidos en Chubb en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Chubb y sus perspectivas sobre la seguridad laboral en Chubb en 2026. ¿Qué ubicaciones de Chubb recibieron las calificaciones más altas de los empleados? Monterrey Ciudad de México San Pedro Garza Garcia",757,3.6,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Chubb,sueldos,cons,negative,"de trabajar en Chubb según las evaluaciones de empleados reales? Los usuarios dicen... "" Poor management and communication with staff "" "" No training and not organized "" "" Senior management is always talking Travelers this and Travelers that! "" "" Low bonus even though performance was good "" "" Upper management is apparently too dense to get this mindset figured out. "" ¿Qué opinan los empleados sobre los despidos en Chubb en 2026? Explora evaluaciones en Glassdoor para comprender lo que dicen los empleados actuales y anteriores sobre los despidos en Chubb y sus perspectivas sobre la seguridad laboral en Chubb en 2026. ¿Qué ubicaciones de Chubb recibieron las calificaciones más altas de los empleados? Monterrey Ciudad de México San Pedro Garza Garcia",757,3.6,,https://www.glassdoor.com.mx/Evaluaciones/Chubb-Evaluaciones-E150.htm?countryPickerRedirect=true,es
Infosys,Technology analyst,cons,negative,Slow salary growth Limited role flexibility Bureaucratic processes Project quality varies a lot Less exposure to latest tech in some roles Mostrar más,150,3.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en
Infosys,Evaluación continua,cons,negative,Se aprecia que el pipeline de new hires es mayor al número de personal de RH Mostrar más,88,4.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,es
Infosys,Specialist Programmer,cons,negative,Sometimes need to stretch to 14 hours Mostrar más,49,4.0,mar 2026,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en
Infosys,Low salary,cons,negative,"de trabajar en Infosys según las evaluaciones de empleados reales? Los usuarios dicen... "" Low salary when I joined and employees are not counted when it comes to priority. "" "" Very low to no salary hike and no promotion especially if you join as fresher and very hard to get a hike. "" "" Less pay and you have to be very lucky to get into pure software development projects "" "" Poor management and retaining for resources. "" "" You could be an awesome programmer but you might just end up being a really bad manager """,516,,,https://www.glassdoor.com.mx/Evaluaciones/Infosys-Evaluaciones-E7927.htm?countryPickerRedirect=true,en
